State,District,Year,Season,Crop,Area,Yield,Rainfall
Kerala,IDUKKI,2000,Winter     ,Rice,2183,4787,
Kerala,IDUKKI,2001,Autumn     ,Rice,1063,2593,
Kerala,IDUKKI,2001,Summer     ,Rice,555,1297,
Kerala,IDUKKI,2001,Winter     ,Rice,2770,6836,
Kerala,IDUKKI,2002,Autumn     ,Rice,1294,3111,
Kerala,IDUKKI,2002,Summer     ,Rice,286,538,
Kerala,IDUKKI,2002,Winter     ,Rice,2205,4925,
Kerala,IDUKKI,2003,Autumn     ,Rice,1201,2844,
Kerala,IDUKKI,2003,Summer     ,Rice,77,102,
Kerala,IDUKKI,2003,Winter     ,Rice,1950,4580,
Kerala,IDUKKI,2004,Autumn     ,Rice,1147,2943,
Kerala,IDUKKI,2004,Summer     ,Rice,157,394,
Kerala,IDUKKI,2004,Winter     ,Rice,1862,4445,
Kerala,IDUKKI,2005,Autumn     ,Rice,850,2093,
Kerala,IDUKKI,2005,Summer     ,Rice,238,649,
Kerala,IDUKKI,2005,Winter     ,Rice,1844,4758,
Kerala,IDUKKI,2006,Autumn     ,Rice,851,2345,
Kerala,IDUKKI,2006,Summer     ,Rice,217,569,
Kerala,IDUKKI,2006,Winter     ,Rice,1810,4593,
Kerala,IDUKKI,2007,Autumn     ,Rice,462,1156,
Kerala,IDUKKI,2007,Summer     ,Rice,58,153,
Kerala,IDUKKI,2007,Winter     ,Rice,1670,4650,
Kerala,IDUKKI,2008,Autumn     ,Rice,494,1302,
Kerala,IDUKKI,2008,Summer     ,Rice,57,135,
Kerala,IDUKKI,2008,Winter     ,Rice,1564,4057,
Kerala,IDUKKI,2009,Autumn     ,Rice,588,1510,
Kerala,IDUKKI,2009,Summer     ,Rice,209,521,
Kerala,IDUKKI,2009,Winter     ,Rice,1531,4106,
Kerala,IDUKKI,2010,Autumn     ,Rice,418.33,1083.47,
Kerala,IDUKKI,2010,Summer     ,Rice,220.64,582.19,
Kerala,IDUKKI,2010,Winter     ,Rice,1180.4,3078.76,
Kerala,IDUKKI,2011,Autumn     ,Rice,259.85,626.12,
Kerala,IDUKKI,2011,Summer     ,Rice,66.07,157.18,
Kerala,IDUKKI,2011,Winter     ,Rice,937.82,2352.15,
Kerala,IDUKKI,2012,Autumn     ,Rice,208,512,
Kerala,IDUKKI,2012,Summer     ,Rice,91,166,
Kerala,IDUKKI,2012,Winter     ,Rice,877,2505,
Kerala,IDUKKI,2013,Autumn     ,Rice,62,157,
Kerala,IDUKKI,2013,Summer     ,Rice,39,105,
Kerala,IDUKKI,2013,Winter     ,Rice,560,1534,
Kerala,IDUKKI,2014,Autumn     ,Rice,89,206,
Kerala,IDUKKI,2014,Summer     ,Rice,33,89,
Kerala,IDUKKI,2014,Winter     ,Rice,575,1508,
Kerala,KANNUR,1998,Autumn     ,Rice,8665,14122,
Kerala,KANNUR,1998,Summer     ,Rice,295,347,
Kerala,KANNUR,1998,Winter     ,Rice,4918,8071,
Kerala,KANNUR,1999,Autumn     ,Rice,6898,11598,
Kerala,KANNUR,1999,Summer     ,Rice,264,334,
Kerala,KANNUR,1999,Winter     ,Rice,4548,7868,
Kerala,KANNUR,2000,Autumn     ,Rice,6926,12046,
Kerala,KANNUR,2000,Summer     ,Rice,324,410,
Kerala,KANNUR,2000,Winter     ,Rice,4541,8228,
Kerala,KANNUR,2001,Autumn     ,Rice,5915,10557,
Kerala,KANNUR,2001,Summer     ,Rice,369,514,
Kerala,KANNUR,2001,Winter     ,Rice,4703,8392,
Kerala,KANNUR,2002,Autumn     ,Rice,6369,11911,
Kerala,KANNUR,2002,Summer     ,Rice,318,428,
Kerala,KANNUR,2002,Winter     ,Rice,4636,8455,
Kerala,KANNUR,2003,Autumn     ,Rice,5287,10147,
Kerala,KANNUR,2003,Summer     ,Rice,191,202,
Kerala,KANNUR,2003,Winter     ,Rice,3983,6169,
Kerala,KANNUR,2004,Autumn     ,Rice,4877,9257,
Kerala,KANNUR,2004,Summer     ,Rice,118,149,
Kerala,KANNUR,2004,Winter     ,Rice,4107,7692,
Kerala,KANNUR,2005,Autumn     ,Rice,5302,9980,
Kerala,KANNUR,2005,Summer     ,Rice,82,89,
Kerala,KANNUR,2005,Winter     ,Rice,3839,7314,
Kerala,KANNUR,2006,Autumn     ,Rice,4602,8733,
Kerala,KANNUR,2006,Summer     ,Rice,98,120,
Kerala,KANNUR,2006,Winter     ,Rice,4142,8522,
Kerala,KANNUR,2007,Autumn     ,Rice,3470,6321,
Kerala,KANNUR,2007,Summer     ,Rice,121,189,
Kerala,KANNUR,2007,Winter     ,Rice,3641,7601,
Kerala,KANNUR,2008,Autumn     ,Rice,3723,6541,
Kerala,KANNUR,2008,Summer     ,Rice,118,192,
Kerala,KANNUR,2008,Winter     ,Rice,3808,6904,
Kerala,KANNUR,2009,Autumn     ,Rice,4098,7843,
Kerala,KANNUR,2009,Summer     ,Rice,108,157,
Kerala,KANNUR,2009,Winter     ,Rice,2924,5843,
Kerala,KANNUR,2010,Autumn     ,Rice,3054.17,6536.19,
Kerala,KANNUR,2010,Summer     ,Rice,107.51,241.64,
Kerala,KANNUR,2010,Winter     ,Rice,3176.82,6530.49,
Kerala,KANNUR,2011,Autumn     ,Rice,2516.78,5093.77,
Kerala,KANNUR,2011,Summer     ,Rice,95.92,199.38,
Kerala,KANNUR,2011,Winter     ,Rice,3126.88,6876.57,
Kerala,KANNUR,2012,Autumn     ,Rice,3618,7926,
Kerala,KANNUR,2012,Summer     ,Rice,56,101,
Kerala,KANNUR,2012,Winter     ,Rice,3010,6210,
Kerala,KANNUR,2013,Autumn     ,Rice,2684,5908,
Kerala,KANNUR,2013,Summer     ,Rice,20,46,
Kerala,KANNUR,2013,Winter     ,Rice,2376,5339,
Kerala,KANNUR,2014,Autumn     ,Rice,2638,5905,
Kerala,KANNUR,2014,Summer     ,Rice,11,25,
Kerala,KANNUR,2014,Winter     ,Rice,2306,5234,
Kerala,KASARAGOD,1998,Autumn     ,Rice,4806,10048,
Kerala,KASARAGOD,1998,Summer     ,Rice,261,366,
Kerala,KASARAGOD,1998,Winter     ,Rice,2941,5617,
Kerala,KASARAGOD,1999,Autumn     ,Rice,4749,9280,
Kerala,KASARAGOD,1999,Summer     ,Rice,217,426,
Kerala,KASARAGOD,1999,Winter     ,Rice,3420,6290,
Kerala,KASARAGOD,2000,Autumn     ,Rice,5200,9978,
Kerala,KASARAGOD,2000,Summer     ,Rice,285,514,
Kerala,KASARAGOD,2000,Winter     ,Rice,3673,6992,
Kerala,KASARAGOD,2001,Autumn     ,Rice,4602,10052,
Kerala,KASARAGOD,2001,Summer     ,Rice,195,326,
Kerala,KASARAGOD,2001,Winter     ,Rice,2616,5259,
Kerala,KASARAGOD,2002,Autumn     ,Rice,4408,10094,
Kerala,KASARAGOD,2002,Summer     ,Rice,148,250,
Kerala,KASARAGOD,2002,Winter     ,Rice,2640,5300,
Kerala,KASARAGOD,2003,Autumn     ,Rice,3756,9315,
Kerala,KASARAGOD,2003,Summer     ,Rice,73,109,
Kerala,KASARAGOD,2003,Winter     ,Rice,2434,4963,
Kerala,KASARAGOD,2004,Autumn     ,Rice,3059,7270,
Kerala,KASARAGOD,2004,Summer     ,Rice,92,175,
Kerala,KASARAGOD,2004,Winter     ,Rice,2524,5160,
Kerala,KASARAGOD,2005,Autumn     ,Rice,3237,8234,
Kerala,KASARAGOD,2005,Summer     ,Rice,160,364,
Kerala,KASARAGOD,2005,Winter     ,Rice,2633,5188,
Kerala,KASARAGOD,2006,Autumn     ,Rice,2766,6592,
Kerala,KASARAGOD,2006,Summer     ,Rice,188,404,
Kerala,KASARAGOD,2006,Winter     ,Rice,2369,5146,
Kerala,KASARAGOD,2007,Autumn     ,Rice,3060,6628,
Kerala,KASARAGOD,2007,Summer     ,Rice,168,311,
Kerala,KASARAGOD,2007,Winter     ,Rice,1936,4024,
Kerala,KASARAGOD,2008,Autumn     ,Rice,2796,6682,
Kerala,KASARAGOD,2008,Summer     ,Rice,170,326,
Kerala,KASARAGOD,2008,Winter     ,Rice,2025,4035,
Kerala,KASARAGOD,2009,Autumn     ,Rice,2464,5678,
Kerala,KASARAGOD,2009,Summer     ,Rice,116,238,
Kerala,KASARAGOD,2009,Winter     ,Rice,1814,3344,
Kerala,KASARAGOD,2010,Autumn     ,Rice,2283.99,5824.31,
Kerala,KASARAGOD,2010,Summer     ,Rice,414.04,976.06,
Kerala,KASARAGOD,2010,Winter     ,Rice,1457.39,3033.99,
Kerala,KASARAGOD,2011,Autumn     ,Rice,2021.02,4751.35,
Kerala,KASARAGOD,2011,Summer     ,Rice,334.66,872.35,
Kerala,KASARAGOD,2011,Winter     ,Rice,1501.35,2931.77,
Kerala,KASARAGOD,2012,Autumn     ,Rice,1883,4831,
Kerala,KASARAGOD,2012,Summer     ,Rice,268,628,
Kerala,KASARAGOD,2012,Winter     ,Rice,1363,2657,
Kerala,KASARAGOD,2013,Autumn     ,Rice,2091,5093,
Kerala,KASARAGOD,2013,Summer     ,Rice,407,926,
Kerala,KASARAGOD,2013,Winter     ,Rice,1707,3420,
Kerala,KASARAGOD,2014,Autumn     ,Rice,1629,3863,
Kerala,KASARAGOD,2014,Summer     ,Rice,296,677,
Kerala,KASARAGOD,2014,Winter     ,Rice,740,1555,
Kerala,KOLLAM,1998,Autumn     ,Rice,7549,14574,
Kerala,KOLLAM,1998,Winter     ,Rice,10022,18737,
Kerala,KOLLAM,1999,Autumn     ,Rice,7649,15737,
Kerala,KOLLAM,1999,Summer     ,Rice,10,13,
Kerala,KOLLAM,1999,Winter     ,Rice,9767,19333,
Kerala,KOLLAM,2000,Autumn     ,Rice,6703,14645,
Kerala,KOLLAM,2000,Summer     ,Rice,4,4,
Kerala,KOLLAM,2000,Winter     ,Rice,8232,16163,
Kerala,KOLLAM,2001,Autumn     ,Rice,5263,11232,
Kerala,KOLLAM,2001,Summer     ,Rice,8,19,
Kerala,KOLLAM,2001,Winter     ,Rice,6188,13682,
Kerala,KOLLAM,2002,Autumn     ,Rice,4626,10122,
Kerala,KOLLAM,2002,Summer     ,Rice,24,27,
Kerala,KOLLAM,2002,Winter     ,Rice,6807,14055,
Kerala,KOLLAM,2003,Autumn     ,Rice,3412,7693,
Kerala,KOLLAM,2003,Summer     ,Rice,20,,
Kerala,KOLLAM,2003,Winter     ,Rice,6755,14726,
Kerala,KOLLAM,2004,Autumn     ,Rice,3589,8695,
Kerala,KOLLAM,2004,Winter     ,Rice,5360,11951,
Kerala,KOLLAM,2005,Autumn     ,Rice,2571,5713,
Kerala,KOLLAM,2005,Summer     ,Rice,3,5,
Kerala,KOLLAM,2005,Winter     ,Rice,4644,10345,
Kerala,KOLLAM,2006,Autumn     ,Rice,1615,3904,
Kerala,KOLLAM,2006,Summer     ,Rice,3,4,
Kerala,KOLLAM,2006,Winter     ,Rice,3879,8672,
Kerala,KOLLAM,2007,Autumn     ,Rice,1046,2478,
Kerala,KOLLAM,2007,Summer     ,Rice,60,97,
Kerala,KOLLAM,2007,Winter     ,Rice,2432,5413,
Kerala,KOLLAM,2008,Autumn     ,Rice,1318,2983,
Kerala,KOLLAM,2008,Summer     ,Rice,118,83,
Kerala,KOLLAM,2008,Winter     ,Rice,2423,5226,
Kerala,KOLLAM,2009,Autumn     ,Rice,878,2060,
Kerala,KOLLAM,2009,Summer     ,Rice,104,194,
Kerala,KOLLAM,2009,Winter     ,Rice,2471,5693,
Kerala,KOLLAM,2010,Autumn     ,Rice,960.36,2158.51,
Kerala,KOLLAM,2010,Summer     ,Rice,80.58,136.73,
Kerala,KOLLAM,2010,Winter     ,Rice,2300.57,4859.45,
Kerala,KOLLAM,2011,Autumn     ,Rice,619.89,1396.29,
Kerala,KOLLAM,2011,Summer     ,Rice,23.85,36.92,
Kerala,KOLLAM,2011,Winter     ,Rice,1453.06,3335.19,
Kerala,KOLLAM,2012,Autumn     ,Rice,171,413,
Kerala,KOLLAM,2012,Summer     ,Rice,145,305,
Kerala,KOLLAM,2012,Winter     ,Rice,1071,2210,
Kerala,KOLLAM,2013,Autumn     ,Rice,275,684,
Kerala,KOLLAM,2013,Summer     ,Rice,5,5,
Kerala,KOLLAM,2013,Winter     ,Rice,1083,2545,
Kerala,KOLLAM,2014,Autumn     ,Rice,374,941,
Kerala,KOLLAM,2014,Summer     ,Rice,1,2,
Kerala,KOLLAM,2014,Winter     ,Rice,952,2207,
Kerala,KOTTAYAM,1998,Autumn     ,Rice,3277,6580,
Kerala,KOTTAYAM,1998,Summer     ,Rice,3883,11030,
Kerala,KOTTAYAM,1998,Winter     ,Rice,7233,18048,
Kerala,KOTTAYAM,1999,Autumn     ,Rice,3405,8984,
Kerala,KOTTAYAM,1999,Summer     ,Rice,6829,19320,
Kerala,KOTTAYAM,1999,Winter     ,Rice,5588,13127,
Kerala,KOTTAYAM,2000,Autumn     ,Rice,3878,7836,
Kerala,KOTTAYAM,2000,Summer     ,Rice,7074,22409,
Kerala,KOTTAYAM,2000,Winter     ,Rice,5725,12810,
Kerala,KOTTAYAM,2001,Autumn     ,Rice,2057,4226,
Kerala,KOTTAYAM,2001,Summer     ,Rice,5968,12824,
Kerala,KOTTAYAM,2001,Winter     ,Rice,7225,17601,
Kerala,KOTTAYAM,2002,Autumn     ,Rice,2497,6532,
Kerala,KOTTAYAM,2002,Summer     ,Rice,4806,12176,
Kerala,KOTTAYAM,2002,Winter     ,Rice,4961,12176,
Kerala,KOTTAYAM,2003,Autumn     ,Rice,2564,6823,
Kerala,KOTTAYAM,2003,Summer     ,Rice,3720,7978,
Kerala,KOTTAYAM,2003,Winter     ,Rice,5218,11394,
Kerala,KOTTAYAM,2004,Autumn     ,Rice,2881,8270,
Kerala,KOTTAYAM,2004,Summer     ,Rice,3172,7291,
Kerala,KOTTAYAM,2004,Winter     ,Rice,7108,17228,
Kerala,KOTTAYAM,2005,Autumn     ,Rice,3937,9138,
Kerala,KOTTAYAM,2005,Summer     ,Rice,2511,6300,
Kerala,KOTTAYAM,2005,Winter     ,Rice,6109,15823,
Kerala,KOTTAYAM,2006,Autumn     ,Rice,4149,10767,
Kerala,KOTTAYAM,2006,Summer     ,Rice,5473,14887,
Kerala,KOTTAYAM,2006,Winter     ,Rice,4192,9896,
Kerala,KOTTAYAM,2007,Autumn     ,Rice,2661,6894,
Kerala,KOTTAYAM,2007,Summer     ,Rice,5989,15467,
Kerala,KOTTAYAM,2007,Winter     ,Rice,2319,6067,
Kerala,KOTTAYAM,2008,Autumn     ,Rice,3331,10065,
Kerala,KOTTAYAM,2008,Summer     ,Rice,5341,16247,
Kerala,KOTTAYAM,2008,Winter     ,Rice,2279,5842,
Kerala,KOTTAYAM,2009,Autumn     ,Rice,3940,11484,
Kerala,KOTTAYAM,2009,Summer     ,Rice,8396,20295,
Kerala,KOTTAYAM,2009,Winter     ,Rice,3138,7634,
Kerala,KOTTAYAM,2010,Autumn     ,Rice,5463.56,16064.76,
Kerala,KOTTAYAM,2010,Summer     ,Rice,7775.37,21435.58,
Kerala,KOTTAYAM,2010,Winter     ,Rice,1536.12,3469.17,
Kerala,KOTTAYAM,2011,Autumn     ,Rice,6810.31,19437.67,
Kerala,KOTTAYAM,2011,Summer     ,Rice,11635.88,36177.88,
Kerala,KOTTAYAM,2011,Winter     ,Rice,2964.06,7963.02,
Kerala,KOTTAYAM,2012,Autumn     ,Rice,4360,14479,
Kerala,KOTTAYAM,2012,Summer     ,Rice,10902,29589,
Kerala,KOTTAYAM,2012,Winter     ,Rice,2309,6951,
Kerala,KOTTAYAM,2013,Autumn     ,Rice,1106,2834,
Kerala,KOTTAYAM,2013,Summer     ,Rice,7823,25574,
Kerala,KOTTAYAM,2013,Winter     ,Rice,6817,22321,
Kerala,KOTTAYAM,2014,Autumn     ,Rice,5059,14354,
Kerala,KOTTAYAM,2014,Summer     ,Rice,9346,27118,
Kerala,KOTTAYAM,2014,Winter     ,Rice,2890,7921,
Kerala,KOZHIKODE,1998,Autumn     ,Rice,921,850,
Kerala,KOZHIKODE,1998,Summer     ,Rice,953,1165,
Kerala,KOZHIKODE,1998,Winter     ,Rice,4969,5819,
Kerala,KOZHIKODE,1999,Autumn     ,Rice,681,857,
Kerala,KOZHIKODE,1999,Summer     ,Rice,917,1540,
Kerala,KOZHIKODE,1999,Winter     ,Rice,4897,6323,
Kerala,KOZHIKODE,2000,Autumn     ,Rice,770,980,
Kerala,KOZHIKODE,2000,Summer     ,Rice,791,1186,
Kerala,KOZHIKODE,2000,Winter     ,Rice,5176,6879,
Kerala,KOZHIKODE,2001,Autumn     ,Rice,652,748,
Kerala,KOZHIKODE,2001,Summer     ,Rice,872,1483,
Kerala,KOZHIKODE,2001,Winter     ,Rice,4878,6082,
Kerala,KOZHIKODE,2002,Autumn     ,Rice,399,581,
Kerala,KOZHIKODE,2002,Summer     ,Rice,784,1401,
Kerala,KOZHIKODE,2002,Winter     ,Rice,3902,5185,
Kerala,KOZHIKODE,2003,Autumn     ,Rice,516,710,
Kerala,KOZHIKODE,2003,Summer     ,Rice,1058,1815,
Kerala,KOZHIKODE,2003,Winter     ,Rice,3611,5054,
Kerala,KOZHIKODE,2004,Autumn     ,Rice,431,583,
Kerala,KOZHIKODE,2004,Summer     ,Rice,644,1300,
Kerala,KOZHIKODE,2004,Winter     ,Rice,3548,4844,
Kerala,KOZHIKODE,2005,Autumn     ,Rice,353,431,
Kerala,KOZHIKODE,2005,Summer     ,Rice,684,1325,
Kerala,KOZHIKODE,2005,Winter     ,Rice,3666,4558,
Kerala,KOZHIKODE,2006,Autumn     ,Rice,295,397,
Kerala,KOZHIKODE,2006,Summer     ,Rice,571,950,
Kerala,KOZHIKODE,2006,Winter     ,Rice,3429,4745,
Kerala,KOZHIKODE,2007,Autumn     ,Rice,232,264,
Kerala,KOZHIKODE,2007,Summer     ,Rice,788,1601,
Kerala,KOZHIKODE,2007,Winter     ,Rice,2780,3232,
Kerala,KOZHIKODE,2008,Autumn     ,Rice,216,289,
Kerala,KOZHIKODE,2008,Summer     ,Rice,678,1422,
Kerala,KOZHIKODE,2008,Winter     ,Rice,3144,3902,
Kerala,KOZHIKODE,2009,Autumn     ,Rice,173,221,
Kerala,KOZHIKODE,2009,Summer     ,Rice,610,1231,
Kerala,KOZHIKODE,2009,Winter     ,Rice,2494,2850,
Kerala,KOZHIKODE,2010,Autumn     ,Rice,144.09,182.38,
Kerala,KOZHIKODE,2010,Summer     ,Rice,509.52,1029.51,
Kerala,KOZHIKODE,2010,Winter     ,Rice,2349.43,2601.91,
Kerala,KOZHIKODE,2011,Autumn     ,Rice,115.91,181.9,
Kerala,KOZHIKODE,2011,Summer     ,Rice,528.26,1207.71,
Kerala,KOZHIKODE,2011,Winter     ,Rice,2276.29,2883.95,
Kerala,KOZHIKODE,2012,Autumn     ,Rice,143,204,
Kerala,KOZHIKODE,2012,Summer     ,Rice,631,1443,
Kerala,KOZHIKODE,2012,Winter     ,Rice,2737,3679,
Kerala,KOZHIKODE,2013,Autumn     ,Rice,79,120,
Kerala,KOZHIKODE,2013,Summer     ,Rice,563,1437,
Kerala,KOZHIKODE,2013,Winter     ,Rice,1791,2293,
Kerala,KOZHIKODE,2014,Autumn     ,Rice,62,62,
Kerala,KOZHIKODE,2014,Summer     ,Rice,551,1284,
Kerala,KOZHIKODE,2014,Winter     ,Rice,1708,2077,
Kerala,MALAPPURAM,1998,Autumn     ,Rice,6289,13044,
Kerala,MALAPPURAM,1998,Summer     ,Rice,1882,4697,
Kerala,MALAPPURAM,1998,Winter     ,Rice,15647,24600,
Kerala,MALAPPURAM,1999,Autumn     ,Rice,5844,10230,
Kerala,MALAPPURAM,1999,Summer     ,Rice,2211,6210,
Kerala,MALAPPURAM,1999,Winter     ,Rice,15440,25677,
Kerala,MALAPPURAM,2000,Autumn     ,Rice,6952,13419,
Kerala,MALAPPURAM,2000,Summer     ,Rice,1878,4755,
Kerala,MALAPPURAM,2000,Winter     ,Rice,14318,25623,
Kerala,MALAPPURAM,2001,Autumn     ,Rice,6908,13313,
Kerala,MALAPPURAM,2001,Summer     ,Rice,1723,5108,
Kerala,MALAPPURAM,2001,Winter     ,Rice,14023,25638,
Kerala,MALAPPURAM,2002,Autumn     ,Rice,5781,11308,
Kerala,MALAPPURAM,2002,Summer     ,Rice,1637,5104,
Kerala,MALAPPURAM,2002,Winter     ,Rice,12260,22569,
Kerala,MALAPPURAM,2003,Autumn     ,Rice,5032,10792,
Kerala,MALAPPURAM,2003,Summer     ,Rice,1686,5383,
Kerala,MALAPPURAM,2003,Winter     ,Rice,10953,20569,
Kerala,MALAPPURAM,2004,Autumn     ,Rice,4697,9907,
Kerala,MALAPPURAM,2004,Summer     ,Rice,1590,5396,
Kerala,MALAPPURAM,2004,Winter     ,Rice,10462,21236,
Kerala,MALAPPURAM,2005,Autumn     ,Rice,3605,7732,
Kerala,MALAPPURAM,2005,Summer     ,Rice,1506,4836,
Kerala,MALAPPURAM,2005,Winter     ,Rice,9774,18809,
Kerala,MALAPPURAM,2006,Autumn     ,Rice,4782,10514,
Kerala,MALAPPURAM,2006,Summer     ,Rice,1595,5515,
Kerala,MALAPPURAM,2006,Winter     ,Rice,8732,17094,
Kerala,MALAPPURAM,2007,Autumn     ,Rice,1583,2881,
Kerala,MALAPPURAM,2007,Summer     ,Rice,1528,5268,
Kerala,MALAPPURAM,2007,Winter     ,Rice,6385,13599,
Kerala,MALAPPURAM,2008,Autumn     ,Rice,1744,3819,
Kerala,MALAPPURAM,2008,Summer     ,Rice,1521,4742,
Kerala,MALAPPURAM,2008,Winter     ,Rice,7748,14704,
Kerala,MALAPPURAM,2009,Autumn     ,Rice,1187,2343,
Kerala,MALAPPURAM,2009,Summer     ,Rice,1295,4281,
Kerala,MALAPPURAM,2009,Winter     ,Rice,6356,13269,
Kerala,MALAPPURAM,2010,Autumn     ,Rice,1088.27,2296.7,
Kerala,MALAPPURAM,2010,Summer     ,Rice,1770.44,5946.44,
Kerala,MALAPPURAM,2010,Winter     ,Rice,6090.74,12826.27,
Kerala,MALAPPURAM,2011,Autumn     ,Rice,766.64,1588.67,
Kerala,MALAPPURAM,2011,Summer     ,Rice,1620.08,5845.58,
Kerala,MALAPPURAM,2011,Winter     ,Rice,5140.8,11142.31,
Kerala,MALAPPURAM,2012,Autumn     ,Rice,493,1074,
Kerala,MALAPPURAM,2012,Summer     ,Rice,1458,5115,
Kerala,MALAPPURAM,2012,Winter     ,Rice,4723,9188,
Kerala,MALAPPURAM,2013,Autumn     ,Rice,121,272,
Kerala,MALAPPURAM,2013,Summer     ,Rice,1798,6624,
Kerala,MALAPPURAM,2013,Winter     ,Rice,5630,12813,
Kerala,MALAPPURAM,2014,Autumn     ,Rice,494,1020,
Kerala,MALAPPURAM,2014,Summer     ,Rice,1940,7577,
Kerala,MALAPPURAM,2014,Winter     ,Rice,5968,13682,
Kerala,PALAKKAD,1998,Autumn     ,Rice,45915,98955,
Kerala,PALAKKAD,1998,Summer     ,Rice,5822,15619,
Kerala,PALAKKAD,1998,Winter     ,Rice,55730,123214,
Kerala,PALAKKAD,1999,Autumn     ,Rice,51685,106137,
Kerala,PALAKKAD,1999,Summer     ,Rice,7289,21482,
Kerala,PALAKKAD,1999,Winter     ,Rice,50730,123292,
Kerala,PALAKKAD,2000,Autumn     ,Rice,58580,125079,
Kerala,PALAKKAD,2000,Summer     ,Rice,7600,24496,
Kerala,PALAKKAD,2000,Winter     ,Rice,52521,112598,
Kerala,PALAKKAD,2001,Autumn     ,Rice,57462,129463,
Kerala,PALAKKAD,2001,Summer     ,Rice,7338,20493,
Kerala,PALAKKAD,2001,Winter     ,Rice,51104,119346,
Kerala,PALAKKAD,2002,Autumn     ,Rice,57583,117326,
Kerala,PALAKKAD,2002,Summer     ,Rice,5124,14371,
Kerala,PALAKKAD,2002,Winter     ,Rice,53203,112229,
Kerala,PALAKKAD,2003,Autumn     ,Rice,52811,114479,
Kerala,PALAKKAD,2003,Summer     ,Rice,3967,6551,
Kerala,PALAKKAD,2003,Winter     ,Rice,48353,68413,
Kerala,PALAKKAD,2004,Autumn     ,Rice,54409,126966,
Kerala,PALAKKAD,2004,Summer     ,Rice,420,749,
Kerala,PALAKKAD,2004,Winter     ,Rice,56200,132403,
Kerala,PALAKKAD,2005,Autumn     ,Rice,49411,112132,
Kerala,PALAKKAD,2005,Summer     ,Rice,318,774,
Kerala,PALAKKAD,2005,Winter     ,Rice,64190,153728,
Kerala,PALAKKAD,2006,Autumn     ,Rice,44443,100669,
Kerala,PALAKKAD,2006,Summer     ,Rice,6090,17605,
Kerala,PALAKKAD,2006,Winter     ,Rice,58675,151829,
Kerala,PALAKKAD,2007,Autumn     ,Rice,47083,108300,
Kerala,PALAKKAD,2007,Summer     ,Rice,6086,17088,
Kerala,PALAKKAD,2007,Winter     ,Rice,46004,118856,
Kerala,PALAKKAD,2008,Autumn     ,Rice,45659,111561,
Kerala,PALAKKAD,2008,Summer     ,Rice,8143,23537,
Kerala,PALAKKAD,2008,Winter     ,Rice,42388,105045,
Kerala,PALAKKAD,2009,Autumn     ,Rice,45200,112866,
Kerala,PALAKKAD,2009,Summer     ,Rice,6266,16827,
Kerala,PALAKKAD,2009,Winter     ,Rice,49056,136538,
Kerala,PALAKKAD,2010,Autumn     ,Rice,38647.59,96029.74,
Kerala,PALAKKAD,2010,Summer     ,Rice,5499.34,15300.23,
Kerala,PALAKKAD,2010,Winter     ,Rice,43364.45,106825.43,
Kerala,PALAKKAD,2011,Autumn     ,Rice,37932.97,92522.58,
Kerala,PALAKKAD,2011,Summer     ,Rice,3660.19,10687.72,
Kerala,PALAKKAD,2011,Winter     ,Rice,42405.07,121202.43,
Kerala,PALAKKAD,2012,Autumn     ,Rice,37021,89411,
Kerala,PALAKKAD,2012,Summer     ,Rice,2678,5286,
Kerala,PALAKKAD,2012,Winter     ,Rice,39502,94532,
Kerala,PALAKKAD,2013,Autumn     ,Rice,35561,97030,
Kerala,PALAKKAD,2013,Summer     ,Rice,4642,13159,
Kerala,PALAKKAD,2013,Winter     ,Rice,42693,127876,
Kerala,PALAKKAD,2014,Autumn     ,Rice,37371,95178,
Kerala,PALAKKAD,2014,Summer     ,Rice,2695,8925,
Kerala,PALAKKAD,2014,Winter     ,Rice,42846,132295,
Kerala,PATHANAMTHITTA,1998,Autumn     ,Rice,1372,2499,
Kerala,PATHANAMTHITTA,1998,Summer     ,Rice,2960,10424,
Kerala,PATHANAMTHITTA,1998,Winter     ,Rice,3165,6544,
Kerala,PATHANAMTHITTA,1999,Autumn     ,Rice,1000,1967,
Kerala,PATHANAMTHITTA,1999,Summer     ,Rice,3036,10667,
Kerala,PATHANAMTHITTA,1999,Winter     ,Rice,2680,6005,
Kerala,PATHANAMTHITTA,2000,Autumn     ,Rice,1070,2214,
Kerala,PATHANAMTHITTA,2000,Summer     ,Rice,2557,8975,
Kerala,PATHANAMTHITTA,2000,Winter     ,Rice,2652,5970,
Kerala,PATHANAMTHITTA,2001,Autumn     ,Rice,801,1729,
Kerala,PATHANAMTHITTA,2001,Summer     ,Rice,2299,6215,
Kerala,PATHANAMTHITTA,2001,Winter     ,Rice,2118,4911,
Kerala,PATHANAMTHITTA,2002,Autumn     ,Rice,815,1639,
Kerala,PATHANAMTHITTA,2002,Summer     ,Rice,2380,6992,
Kerala,PATHANAMTHITTA,2002,Winter     ,Rice,2236,4890,
Kerala,PATHANAMTHITTA,2003,Autumn     ,Rice,683,1437,
Kerala,PATHANAMTHITTA,2003,Summer     ,Rice,2009,5299,
Kerala,PATHANAMTHITTA,2003,Winter     ,Rice,2570,5905,
Kerala,PATHANAMTHITTA,2004,Autumn     ,Rice,834,1852,
Kerala,PATHANAMTHITTA,2004,Summer     ,Rice,1702,4699,
